cardholder_id,month,mcc_category,spend_amount
1724,2024-01-01,Dining & restaurants,1564.13
1725,2024-01-01,Dining & restaurants,256.82
1726,2024-01-01,Dining & restaurants,242.95
1727,2024-01-01,Dining & restaurants,172.48
1728,2024-01-01,Dining & restaurants,201.64
1729,2024-01-01,Dining & restaurants,207.39
1730,2024-01-01,Dining & restaurants,156.26
1731,2024-01-01,Dining & restaurants,485.7
1732,2024-01-01,Dining & restaurants,124.58
1733,2024-01-01,Dining & restaurants,166.5
1734,2024-01-01,Dining & restaurants,527.51
1735,2024-01-01,Dining & restaurants,456.74
1736,2024-01-01,Dining & restaurants,489.03
1737,2024-01-01,Dining & restaurants,312.88
1738,2024-01-01,Dining & restaurants,546.37
1739,2024-01-01,Dining & restaurants,1684.04
1740,2024-01-01,Dining & restaurants,204.07
1741,2024-01-01,Dining & restaurants,273.27
1742,2024-01-01,Dining & restaurants,343.19
1743,2024-01-01,Dining & restaurants,147.46
1744,2024-01-01,Dining & restaurants,469.68
1745,2024-01-01,Dining & restaurants,369.98
1746,2024-01-01,Dining & restaurants,188.11
1747,2024-01-01,Dining & restaurants,1686.58
1748,2024-01-01,Dining & restaurants,178.16
1749,2024-01-01,Dining & restaurants,146.98
1750,2024-01-01,Dining & restaurants,536.25
1751,2024-01-01,Dining & restaurants,581.1
1752,2024-01-01,Dining & restaurants,55.15
1753,2024-01-01,Dining & restaurants,418.65
1754,2024-01-01,Dining & restaurants,299.56
1755,2024-01-01,Dining & restaurants,60.0
1756,2024-01-01,Dining & restaurants,128.9
1757,2024-01-01,Dining & restaurants,65.87
1758,2024-01-01,Dining & restaurants,538.19
1759,2024-01-01,Dining & restaurants,1117.87
1760,2024-01-01,Dining & restaurants,385.64
1761,2024-01-01,Dining & restaurants,576.15
1762,2024-01-01,Dining & restaurants,166.45
1763,2024-01-01,Dining & restaurants,233.87
1764,2024-01-01,Dining & restaurants,222.43
1765,2024-01-01,Dining & restaurants,775.03
1766,2024-01-01,Dining & restaurants,272.23
1767,2024-01-01,Dining & restaurants,201.73
1768,2024-01-01,Dining & restaurants,204.11
1769,2024-01-01,Dining & restaurants,741.62
1770,2024-01-01,Dining & restaurants,303.85
1771,2024-01-01,Dining & restaurants,124.11
1772,2024-01-01,Dining & restaurants,108.64
1773,2024-01-01,Dining & restaurants,142.58
1774,2024-01-01,Dining & restaurants,29.61
1775,2024-01-01,Dining & restaurants,259.97
1776,2024-01-01,Dining & restaurants,182.64
1777,2024-01-01,Dining & restaurants,360.81
1778,2024-01-01,Dining & restaurants,427.58
1779,2024-01-01,Dining & restaurants,685.31
1780,2024-01-01,Dining & restaurants,158.56
1781,2024-01-01,Dining & restaurants,651.79
1782,2024-01-01,Dining & restaurants,136.6
1783,2024-01-01,Dining & restaurants,59.14
1784,2024-01-01,Dining & restaurants,415.22
1785,2024-01-01,Dining & restaurants,615.85
1786,2024-01-01,Dining & restaurants,141.1
1787,2024-01-01,Dining & restaurants,516.1
1788,2024-01-01,Dining & restaurants,95.38
1789,2024-01-01,Dining & restaurants,325.43
1790,2024-01-01,Dining & restaurants,263.3
1791,2024-01-01,Dining & restaurants,646.55
1792,2024-01-01,Dining & restaurants,130.89
1793,2024-01-01,Dining & restaurants,146.65
1794,2024-01-01,Dining & restaurants,140.16
1795,2024-01-01,Dining & restaurants,613.53
1796,2024-01-01,Dining & restaurants,1258.9
1797,2024-01-01,Dining & restaurants,316.45
1798,2024-01-01,Dining & restaurants,682.68
1799,2024-01-01,Dining & restaurants,499.38
1800,2024-01-01,Dining & restaurants,1091.05
1801,2024-01-01,Dining & restaurants,345.0
1802,2024-01-01,Dining & restaurants,214.62
1803,2024-01-01,Dining & restaurants,352.59
1804,2024-01-01,Dining & restaurants,409.81
1805,2024-01-01,Dining & restaurants,236.09
1806,2024-01-01,Dining & restaurants,97.46
1807,2024-01-01,Dining & restaurants,97.27
1808,2024-01-01,Dining & restaurants,491.3
1809,2024-01-01,Dining & restaurants,387.03
1810,2024-01-01,Dining & restaurants,323.17
1811,2024-01-01,Dining & restaurants,411.68
1812,2024-01-01,Dining & restaurants,173.38
1813,2024-01-01,Dining & restaurants,340.4
1814,2024-01-01,Dining & restaurants,211.69
1815,2024-01-01,Dining & restaurants,480.32
1816,2024-01-01,Dining & restaurants,47.02
1817,2024-01-01,Dining & restaurants,402.63
1818,2024-01-01,Dining & restaurants,122.17
1819,2024-01-01,Dining & restaurants,177.41
1820,2024-01-01,Dining & restaurants,382.48
1821,2024-01-01,Dining & restaurants,365.33
1822,2024-01-01,Dining & restaurants,610.23
1823,2024-01-01,Dining & restaurants,341.1
1824,2024-01-01,Dining & restaurants,301.96
1825,2024-01-01,Dining & restaurants,247.99
1826,2024-01-01,Dining & restaurants,240.99
1827,2024-01-01,Dining & restaurants,685.0
1828,2024-01-01,Dining & restaurants,25.88
1829,2024-01-01,Dining & restaurants,270.57
1830,2024-01-01,Dining & restaurants,164.76
1831,2024-01-01,Dining & restaurants,138.48
1832,2024-01-01,Dining & restaurants,172.63
1833,2024-01-01,Dining & restaurants,44.51
1834,2024-01-01,Dining & restaurants,163.13
1835,2024-01-01,Dining & restaurants,294.42
1836,2024-01-01,Dining & restaurants,183.14
1837,2024-01-01,Dining & restaurants,811.07
1838,2024-01-01,Dining & restaurants,261.96
1839,2024-01-01,Dining & restaurants,187.66
1840,2024-01-01,Dining & restaurants,380.05
1841,2024-01-01,Dining & restaurants,264.07
1842,2024-01-01,Dining & restaurants,424.09
1843,2024-01-01,Dining & restaurants,441.23
1844,2024-01-01,Dining & restaurants,217.81
1845,2024-01-01,Dining & restaurants,33.35
1846,2024-01-01,Dining & restaurants,231.71
1847,2024-01-01,Dining & restaurants,707.38
1848,2024-01-01,Dining & restaurants,287.78
1849,2024-01-01,Dining & restaurants,70.0
1850,2024-01-01,Dining & restaurants,119.21
1851,2024-01-01,Dining & restaurants,290.39
1852,2024-01-01,Dining & restaurants,152.97
1853,2024-01-01,Dining & restaurants,210.59
1854,2024-01-01,Dining & restaurants,166.87
1855,2024-01-01,Dining & restaurants,137.32
1856,2024-01-01,Dining & restaurants,223.91
1857,2024-01-01,Dining & restaurants,108.19
1858,2024-01-01,Dining & restaurants,315.33
1859,2024-01-01,Dining & restaurants,194.26
1860,2024-01-01,Dining & restaurants,437.26
1861,2024-01-01,Dining & restaurants,247.35
1862,2024-01-01,Dining & restaurants,204.02
1863,2024-01-01,Dining & restaurants,210.5
1864,2024-01-01,Dining & restaurants,216.14
1865,2024-01-01,Dining & restaurants,204.77
1866,2024-01-01,Dining & restaurants,115.23
1867,2024-01-01,Dining & restaurants,903.36
1868,2024-01-01,Dining & restaurants,1684.76
1869,2024-01-01,Dining & restaurants,1178.61
1870,2024-01-01,Dining & restaurants,196.8
1871,2024-01-01,Dining & restaurants,118.17
1872,2024-01-01,Dining & restaurants,258.56
1873,2024-01-01,Dining & restaurants,79.62
1874,2024-01-01,Dining & restaurants,166.28
1875,2024-01-01,Dining & restaurants,388.11
1876,2024-01-01,Dining & restaurants,160.28
1877,2024-01-01,Dining & restaurants,174.01
1878,2024-01-01,Dining & restaurants,452.35
1879,2024-01-01,Dining & restaurants,98.88
1880,2024-01-01,Dining & restaurants,90.98
1881,2024-01-01,Dining & restaurants,187.25
1882,2024-01-01,Dining & restaurants,270.92
1883,2024-01-01,Dining & restaurants,163.31
1884,2024-01-01,Dining & restaurants,86.92
1885,2024-01-01,Dining & restaurants,306.32
1886,2024-01-01,Dining & restaurants,153.91
1887,2024-01-01,Dining & restaurants,389.2
1888,2024-01-01,Dining & restaurants,213.34
1889,2024-01-01,Dining & restaurants,183.04
1890,2024-01-01,Dining & restaurants,78.78
1891,2024-01-01,Dining & restaurants,1102.92
1892,2024-01-01,Dining & restaurants,449.33
1893,2024-01-01,Dining & restaurants,284.5
1894,2024-01-01,Dining & restaurants,724.65
1895,2024-01-01,Dining & restaurants,490.14
1896,2024-01-01,Dining & restaurants,760.68
1897,2024-01-01,Dining & restaurants,175.54
1898,2024-01-01,Dining & restaurants,201.68
1899,2024-01-01,Dining & restaurants,413.97
1900,2024-01-01,Dining & restaurants,183.18
1901,2024-01-01,Dining & restaurants,141.37
1902,2024-01-01,Dining & restaurants,574.44
1903,2024-01-01,Dining & restaurants,139.48
1904,2024-01-01,Dining & restaurants,347.18
1905,2024-01-01,Dining & restaurants,191.98
1906,2024-01-01,Dining & restaurants,363.65
1907,2024-01-01,Dining & restaurants,64.66
1908,2024-01-01,Dining & restaurants,396.49
1909,2024-01-01,Dining & restaurants,1207.55
1910,2024-01-01,Dining & restaurants,787.06
1911,2024-01-01,Dining & restaurants,281.49
1912,2024-01-01,Dining & restaurants,200.43
1913,2024-01-01,Dining & restaurants,56.44
1914,2024-01-01,Dining & restaurants,163.42
1915,2024-01-01,Dining & restaurants,449.88
1916,2024-01-01,Dining & restaurants,38.85
1917,2024-01-01,Dining & restaurants,246.12
1918,2024-01-01,Dining & restaurants,98.12
1919,2024-01-01,Dining & restaurants,453.91
1920,2024-01-01,Dining & restaurants,271.48
1921,2024-01-01,Dining & restaurants,158.98
1922,2024-01-01,Dining & restaurants,653.72
1923,2024-01-01,Dining & restaurants,339.68
1924,2024-01-01,Dining & restaurants,210.63
1925,2024-01-01,Dining & restaurants,91.19
1926,2024-01-01,Dining & restaurants,279.74
1927,2024-01-01,Dining & restaurants,99.17
1928,2024-01-01,Dining & restaurants,251.33
1929,2024-01-01,Dining & restaurants,149.69
1930,2024-01-01,Dining & restaurants,306.49
1931,2024-01-01,Dining & restaurants,112.59
1932,2024-01-01,Dining & restaurants,141.6
1933,2024-01-01,Dining & restaurants,93.95
1934,2024-01-01,Dining & restaurants,134.95
1935,2024-01-01,Dining & restaurants,292.39
1936,2024-01-01,Dining & restaurants,292.21
1937,2024-01-01,Dining & restaurants,1555.39
1938,2024-01-01,Dining & restaurants,42.95
1939,2024-01-01,Dining & restaurants,167.91
1940,2024-01-01,Dining & restaurants,476.08
1941,2024-01-01,Dining & restaurants,1062.01
1942,2024-01-01,Dining & restaurants,611.92
1943,2024-01-01,Dining & restaurants,192.21
1944,2024-01-01,Dining & restaurants,183.53
1945,2024-01-01,Dining & restaurants,258.35
1946,2024-01-01,Dining & restaurants,159.33
1947,2024-01-01,Dining & restaurants,327.5
1948,2024-01-01,Dining & restaurants,332.81
1949,2024-01-01,Dining & restaurants,82.86
1950,2024-01-01,Dining & restaurants,455.42
1951,2024-01-01,Dining & restaurants,1231.08
1952,2024-01-01,Dining & restaurants,234.88
1953,2024-01-01,Dining & restaurants,317.66
1954,2024-01-01,Dining & restaurants,104.96
1955,2024-01-01,Dining & restaurants,75.72
1956,2024-01-01,Dining & restaurants,118.7
1957,2024-01-01,Dining & restaurants,104.52
1958,2024-01-01,Dining & restaurants,272.48
1959,2024-01-01,Dining & restaurants,179.22
1960,2024-01-01,Dining & restaurants,227.48
1961,2024-01-01,Dining & restaurants,749.3
1962,2024-01-01,Dining & restaurants,613.0
1963,2024-01-01,Dining & restaurants,223.73
1964,2024-01-01,Dining & restaurants,374.08
1965,2024-01-01,Dining & restaurants,96.83
1966,2024-01-01,Dining & restaurants,155.15
1967,2024-01-01,Dining & restaurants,165.63
1968,2024-01-01,Dining & restaurants,150.09
1969,2024-01-01,Dining & restaurants,178.57
1970,2024-01-01,Dining & restaurants,716.71
1971,2024-01-01,Dining & restaurants,340.67
1972,2024-01-01,Dining & restaurants,37.79
1973,2024-01-01,Dining & restaurants,597.6
1974,2024-01-01,Dining & restaurants,73.15
1975,2024-01-01,Dining & restaurants,717.1
1976,2024-01-01,Dining & restaurants,44.81
1977,2024-01-01,Dining & restaurants,591.78
1978,2024-01-01,Dining & restaurants,418.85
1979,2024-01-01,Dining & restaurants,285.69
1980,2024-01-01,Dining & restaurants,112.85
1981,2024-01-01,Dining & restaurants,459.59
1982,2024-01-01,Dining & restaurants,230.46
1983,2024-01-01,Dining & restaurants,102.92
1984,2024-01-01,Dining & restaurants,444.35
1985,2024-01-01,Dining & restaurants,1804.36
1986,2024-01-01,Dining & restaurants,1479.13
1987,2024-01-01,Dining & restaurants,224.19
1988,2024-01-01,Dining & restaurants,126.97
1989,2024-01-01,Dining & restaurants,257.88
1990,2024-01-01,Dining & restaurants,97.06
1991,2024-01-01,Dining & restaurants,596.06
1992,2024-01-01,Dining & restaurants,772.52
1993,2024-01-01,Dining & restaurants,747.5
1994,2024-01-01,Dining & restaurants,589.09
1995,2024-01-01,Dining & restaurants,349.31
1996,2024-01-01,Dining & restaurants,163.48
1997,2024-01-01,Dining & restaurants,158.19
1998,2024-01-01,Dining & restaurants,384.76
1999,2024-01-01,Dining & restaurants,1075.61
2000,2024-01-01,Dining & restaurants,155.58
2001,2024-01-01,Dining & restaurants,385.55
2002,2024-01-01,Dining & restaurants,406.05
2003,2024-01-01,Dining & restaurants,53.12
2004,2024-01-01,Dining & restaurants,1399.57
2005,2024-01-01,Dining & restaurants,453.52
2006,2024-01-01,Dining & restaurants,517.03
2007,2024-01-01,Dining & restaurants,522.66
2008,2024-01-01,Dining & restaurants,361.01
2009,2024-01-01,Dining & restaurants,763.12
2010,2024-01-01,Dining & restaurants,171.96
2011,2024-01-01,Dining & restaurants,422.68
2012,2024-01-01,Dining & restaurants,381.49
2013,2024-01-01,Dining & restaurants,41.96
2014,2024-01-01,Dining & restaurants,1035.68
2015,2024-01-01,Dining & restaurants,372.92
2016,2024-01-01,Dining & restaurants,349.98
2017,2024-01-01,Dining & restaurants,127.06
2018,2024-01-01,Dining & restaurants,44.0
2019,2024-01-01,Dining & restaurants,1064.99
2020,2024-01-01,Dining & restaurants,737.48
2021,2024-01-01,Dining & restaurants,120.96
2022,2024-01-01,Dining & restaurants,513.77
2023,2024-01-01,Dining & restaurants,45.78
2024,2024-01-01,Dining & restaurants,506.41
2025,2024-01-01,Dining & restaurants,287.18
2026,2024-01-01,Dining & restaurants,107.51
2027,2024-01-01,Dining & restaurants,517.94
2028,2024-01-01,Dining & restaurants,67.08
2029,2024-01-01,Dining & restaurants,364.24
2030,2024-01-01,Dining & restaurants,306.72
2031,2024-01-01,Dining & restaurants,345.47
2032,2024-01-01,Dining & restaurants,86.38
2033,2024-01-01,Dining & restaurants,200.32
2034,2024-01-01,Dining & restaurants,219.97
2035,2024-01-01,Dining & restaurants,106.13
2036,2024-01-01,Dining & restaurants,208.14
2037,2024-01-01,Dining & restaurants,1289.47
2038,2024-01-01,Dining & restaurants,720.76
2039,2024-01-01,Dining & restaurants,474.12
2040,2024-01-01,Dining & restaurants,59.53
2041,2024-01-01,Dining & restaurants,149.19
2042,2024-01-01,Dining & restaurants,135.99
2043,2024-01-01,Dining & restaurants,219.33
2044,2024-01-01,Dining & restaurants,520.64
2045,2024-01-01,Dining & restaurants,274.74
2046,2024-01-01,Dining & restaurants,593.66
2047,2024-01-01,Dining & restaurants,232.95
2048,2024-01-01,Dining & restaurants,834.55
2049,2024-01-01,Dining & restaurants,59.17
2050,2024-01-01,Dining & restaurants,1220.68
2051,2024-01-01,Dining & restaurants,129.62
2052,2024-01-01,Dining & restaurants,131.89
2053,2024-01-01,Dining & restaurants,346.4
2054,2024-01-01,Dining & restaurants,85.65
2055,2024-01-01,Dining & restaurants,209.08
2056,2024-01-01,Dining & restaurants,143.4
2057,2024-01-01,Dining & restaurants,470.06
2058,2024-01-01,Dining & restaurants,947.98
2059,2024-01-01,Dining & restaurants,48.22
2060,2024-01-01,Dining & restaurants,109.67
2061,2024-01-01,Dining & restaurants,411.73
2062,2024-01-01,Dining & restaurants,227.03
2063,2024-01-01,Dining & restaurants,52.96
2064,2024-01-01,Dining & restaurants,744.86
2065,2024-01-01,Dining & restaurants,696.44
2066,2024-01-01,Dining & restaurants,301.49
2067,2024-01-01,Dining & restaurants,361.81
2068,2024-01-01,Dining & restaurants,459.57
2069,2024-01-01,Dining & restaurants,782.45
2070,2024-01-01,Dining & restaurants,101.66
2071,2024-01-01,Dining & restaurants,271.77
2072,2024-01-01,Dining & restaurants,166.66
2073,2024-01-01,Dining & restaurants,557.86
2074,2024-01-01,Dining & restaurants,187.9
2075,2024-01-01,Dining & restaurants,212.28
2076,2024-01-01,Dining & restaurants,101.72
2077,2024-01-01,Dining & restaurants,388.91
2078,2024-01-01,Dining & restaurants,491.03
2079,2024-01-01,Dining & restaurants,35.71
2080,2024-01-01,Dining & restaurants,68.34
2081,2024-01-01,Dining & restaurants,339.93
2082,2024-01-01,Dining & restaurants,348.49
2083,2024-01-01,Dining & restaurants,239.08
2084,2024-01-01,Dining & restaurants,135.57
2085,2024-01-01,Dining & restaurants,530.83
2086,2024-01-01,Dining & restaurants,135.47
2087,2024-01-01,Dining & restaurants,1324.22
2088,2024-01-01,Dining & restaurants,185.67
2089,2024-01-01,Dining & restaurants,203.74
2090,2024-01-01,Dining & restaurants,76.1
2091,2024-01-01,Dining & restaurants,264.63
2092,2024-01-01,Dining & restaurants,52.65
2093,2024-01-01,Dining & restaurants,606.46
2094,2024-01-01,Dining & restaurants,250.68
2095,2024-01-01,Dining & restaurants,292.76
2096,2024-01-01,Dining & restaurants,510.66
2097,2024-01-01,Dining & restaurants,381.83
2098,2024-01-01,Dining & restaurants,315.95
2099,2024-01-01,Dining & restaurants,377.72
2100,2024-01-01,Dining & restaurants,1102.43
2101,2024-01-01,Dining & restaurants,42.18
2102,2024-01-01,Dining & restaurants,144.65
2103,2024-01-01,Dining & restaurants,472.83
2104,2024-01-01,Dining & restaurants,46.19
2105,2024-01-01,Dining & restaurants,138.48
2106,2024-01-01,Dining & restaurants,319.15
2107,2024-01-01,Dining & restaurants,71.75
2108,2024-01-01,Dining & restaurants,90.78
2109,2024-01-01,Dining & restaurants,233.04
2110,2024-01-01,Dining & restaurants,56.82
2111,2024-01-01,Dining & restaurants,338.35
2112,2024-01-01,Dining & restaurants,910.38
2113,2024-01-01,Dining & restaurants,565.57
2114,2024-01-01,Dining & restaurants,242.22
2115,2024-01-01,Dining & restaurants,597.36
2116,2024-01-01,Dining & restaurants,449.64
2117,2024-01-01,Dining & restaurants,135.33
2118,2024-01-01,Dining & restaurants,153.77
2119,2024-01-01,Dining & restaurants,554.16
2120,2024-01-01,Dining & restaurants,182.47
2121,2024-01-01,Dining & restaurants,351.96
2122,2024-01-01,Dining & restaurants,346.33
2123,2024-01-01,Dining & restaurants,45.19
2124,2024-01-01,Dining & restaurants,77.65
2125,2024-01-01,Dining & restaurants,80.4
2126,2024-01-01,Dining & restaurants,176.92
2127,2024-01-01,Dining & restaurants,226.96
2128,2024-01-01,Dining & restaurants,271.72
2129,2024-01-01,Dining & restaurants,267.89
2130,2024-01-01,Dining & restaurants,532.51
2131,2024-01-01,Dining & restaurants,291.71
2132,2024-01-01,Dining & restaurants,978.68
2133,2024-01-01,Dining & restaurants,50.29
2134,2024-01-01,Dining & restaurants,109.35
2135,2024-01-01,Dining & restaurants,177.45
2136,2024-01-01,Dining & restaurants,345.07
2137,2024-01-01,Dining & restaurants,1248.57
2138,2024-01-01,Dining & restaurants,296.63
2139,2024-01-01,Dining & restaurants,279.7
2140,2024-01-01,Dining & restaurants,254.46
2141,2024-01-01,Dining & restaurants,253.62
2142,2024-01-01,Dining & restaurants,132.99
2143,2024-01-01,Dining & restaurants,101.23
2144,2024-01-01,Dining & restaurants,255.66
