cardholder_id,segment,age_band,state,credit_limit,open_date
9211,Entry,35-44,Texas,5000,2022-01-29
9212,Entry,55-64,Maryland,5500,2021-07-14
9213,Platinum,55-64,Oregon,72000,2020-07-07
9214,Gold,55-64,Arizona,42500,2021-04-03
9215,Platinum,45-54,Michigan,65000,2023-10-17
9216,Gold,35-44,North Carolina,32500,2020-11-29
9217,Green,35-44,Illinois,5500,2019-11-02
9218,Entry,45-54,New York,5000,2023-08-04
9219,Green,45-54,Kentucky,5000,2022-05-24
9220,Platinum,25-34,South Carolina,52500,2023-10-28
9221,Platinum,65+,South Carolina,94000,2019-09-29
9222,Green,25-34,Kentucky,15000,2023-09-19
9223,Green,45-54,Tennessee,12000,2022-07-14
9224,Gold,35-44,South Carolina,42500,2021-03-20
9225,Entry,45-54,Indiana,2000,2021-04-09
9226,Entry,35-44,New York,7500,2019-09-08
9227,Gold,18-24,Missouri,39500,2019-04-23
9228,Green,65+,North Carolina,5000,2019-08-18
9229,Gold,65+,Ohio,27500,2023-06-16
9230,Green,35-44,California,19500,2023-08-29
9231,Green,25-34,Maryland,19500,2020-05-04
9232,Platinum,25-34,Florida,79000,2019-03-09
9233,Entry,18-24,Texas,4000,2019-01-15
9234,Green,45-54,Wisconsin,15000,2023-05-13
9235,Green,35-44,California,13500,2020-06-03
9236,Gold,35-44,Texas,19500,2019-09-13
9237,Platinum,35-44,Ohio,91500,2019-09-09
9238,Platinum,55-64,Utah,83000,2020-03-18
9239,Green,18-24,Illinois,16000,2021-03-17
9240,Green,35-44,Texas,10500,2023-03-07
9241,Gold,45-54,Ohio,34500,2022-09-20
9242,Green,65+,Arizona,10000,2023-10-27
9243,Green,45-54,Indiana,10000,2022-01-30
9244,Green,35-44,Oregon,6500,2020-12-16
9245,Green,45-54,New Jersey,16500,2022-08-25
9246,Entry,65+,Ohio,7500,2019-11-11
9247,Green,55-64,Kentucky,19500,2023-07-05
9248,Gold,25-34,Nevada,41500,2019-11-22
9249,Gold,35-44,Tennessee,44000,2019-03-27
9250,Gold,45-54,Minnesota,17500,2019-07-07
9251,Platinum,45-54,Kentucky,88500,2019-12-06
9252,Green,35-44,Florida,6500,2019-11-13
9253,Gold,35-44,Kansas,35000,2022-10-08
9254,Gold,45-54,Texas,36500,2019-10-22
9255,Green,35-44,Nevada,19000,2019-08-02
9256,Gold,35-44,New York,38500,2019-09-28
9257,Gold,55-64,North Carolina,39000,2023-09-14
9258,Gold,35-44,North Carolina,28500,2022-01-01
9259,Green,45-54,Connecticut,11500,2019-02-04
9260,Platinum,55-64,New York,78500,2020-09-01
9261,Gold,45-54,Illinois,28500,2023-09-19
9262,Green,35-44,Texas,15500,2022-11-04
9263,Green,18-24,Georgia,14000,2020-07-11
9264,Green,45-54,Illinois,5000,2020-04-03
9265,Green,65+,Pennsylvania,13000,2022-02-15
9266,Platinum,55-64,California,65500,2022-10-05
9267,Gold,45-54,Wisconsin,31000,2020-06-16
9268,Gold,35-44,Florida,18500,2021-06-25
9269,Platinum,25-34,Arizona,79500,2021-01-14
9270,Gold,45-54,Arizona,32500,2021-06-28
9271,Gold,25-34,Arizona,20500,2023-03-30
9272,Green,55-64,New York,14500,2021-09-23
9273,Green,35-44,California,5500,2019-01-18
9274,Gold,35-44,California,22500,2023-12-25
9275,Green,25-34,North Carolina,11500,2020-02-19
9276,Gold,35-44,California,43500,2021-12-14
9277,Gold,45-54,Illinois,23500,2023-08-31
9278,Green,35-44,Nevada,12000,2023-11-19
9279,Platinum,45-54,California,55000,2021-10-14
9280,Platinum,45-54,Massachusetts,92500,2021-03-13
9281,Gold,35-44,Illinois,34000,2023-03-12
9282,Entry,35-44,Maryland,1000,2019-02-06
9283,Green,55-64,Colorado,16000,2023-12-06
9284,Platinum,18-24,California,41500,2021-11-02
9285,Green,45-54,New York,9500,2022-02-07
9286,Green,35-44,Arizona,17500,2019-04-11
9287,Green,45-54,Texas,10500,2021-05-03
9288,Green,35-44,Minnesota,17000,2022-02-25
9289,Gold,25-34,New York,29500,2023-11-19
9290,Gold,65+,Wisconsin,20000,2023-06-22
9291,Green,25-34,New York,10500,2019-02-10
9292,Green,25-34,Texas,15000,2023-10-23
9293,Green,35-44,Oklahoma,19000,2019-11-09
9294,Green,65+,Arizona,17500,2019-06-29
9295,Entry,25-34,Georgia,1000,2019-08-19
9296,Entry,35-44,California,4000,2021-12-30
9297,Green,35-44,New York,19500,2023-02-22
9298,Green,35-44,California,11500,2021-02-18
9299,Entry,45-54,Texas,7500,2020-04-15
9300,Platinum,35-44,New York,73000,2021-03-17
9301,Gold,35-44,Texas,39000,2023-05-14
9302,Green,25-34,South Carolina,16000,2020-02-03
9303,Green,55-64,California,8000,2023-04-02
9304,Green,25-34,Maryland,5500,2023-08-18
9305,Green,45-54,Ohio,13500,2022-09-22
9306,Platinum,55-64,Texas,71000,2022-08-18
9307,Gold,25-34,Georgia,42000,2023-09-05
9308,Green,18-24,Indiana,19000,2019-02-06
9309,Gold,35-44,Utah,33000,2020-10-07
9310,Gold,45-54,Florida,42500,2020-02-04
9311,Gold,45-54,Massachusetts,28500,2022-02-17
9312,Gold,55-64,California,18500,2019-11-01
9313,Green,35-44,Ohio,19000,2020-11-23
9314,Gold,65+,New York,34000,2023-08-20
9315,Green,35-44,New York,6000,2021-10-29
9316,Platinum,55-64,Pennsylvania,40500,2019-11-16
9317,Green,35-44,Kentucky,11000,2019-06-07
9318,Gold,25-34,Wisconsin,28000,2019-12-17
9319,Green,35-44,Florida,19500,2019-11-01
9320,Green,25-34,Pennsylvania,14500,2023-08-06
9321,Gold,25-34,Nevada,43500,2020-08-10
9322,Green,35-44,California,18000,2023-05-25
9323,Green,25-34,New Jersey,8500,2023-01-09
9324,Gold,35-44,Texas,25500,2020-05-11
9325,Gold,18-24,New York,39000,2022-09-30
9326,Entry,35-44,Texas,3000,2022-06-04
9327,Green,65+,Georgia,13500,2022-02-15
9328,Gold,35-44,New York,26000,2020-10-12
9329,Gold,25-34,Pennsylvania,25500,2020-02-08
9330,Green,35-44,California,10000,2022-03-14
9331,Green,45-54,Florida,14500,2021-11-01
9332,Green,35-44,Michigan,10000,2023-09-25
9333,Gold,35-44,Illinois,44000,2022-10-25
9334,Green,45-54,Wisconsin,17000,2021-03-19
9335,Gold,25-34,Pennsylvania,21500,2019-07-22
9336,Gold,35-44,Nevada,33500,2021-10-28
9337,Green,18-24,Illinois,8000,2019-12-14
9338,Entry,25-34,Florida,4500,2022-04-30
9339,Gold,25-34,New York,18000,2019-06-11
9340,Green,35-44,Pennsylvania,8500,2021-01-28
9341,Green,55-64,Wisconsin,16000,2022-05-23
9342,Green,35-44,Michigan,13000,2023-11-11
9343,Green,35-44,Texas,5500,2021-05-02
9344,Green,35-44,Louisiana,19500,2022-06-26
9345,Platinum,35-44,Pennsylvania,65000,2022-10-21
9346,Entry,35-44,Texas,7500,2021-06-26
9347,Green,55-64,Oklahoma,7000,2019-01-16
9348,Green,18-24,Pennsylvania,17500,2020-10-15
9349,Green,45-54,Texas,6500,2021-12-09
9350,Green,55-64,Wisconsin,18500,2023-01-18
9351,Platinum,35-44,Ohio,75000,2023-08-20
9352,Gold,45-54,Texas,24000,2021-12-14
9353,Green,45-54,Virginia,15500,2019-09-24
9354,Gold,35-44,Hawaii,40000,2022-07-19
9355,Platinum,25-34,California,75500,2022-07-11
9356,Green,25-34,Illinois,18500,2020-09-03
9357,Green,18-24,Ohio,19500,2023-01-08
9358,Platinum,45-54,Massachusetts,83000,2023-05-06
9359,Green,35-44,New York,13000,2023-04-19
9360,Green,45-54,Texas,16000,2022-06-27
9361,Green,25-34,Colorado,13500,2019-11-19
9362,Green,55-64,Massachusetts,13500,2021-01-15
9363,Gold,35-44,New York,40000,2020-01-24
9364,Gold,25-34,California,16000,2021-02-15
9365,Gold,35-44,Minnesota,31000,2023-12-28
9366,Green,65+,Virginia,9500,2020-07-20
9367,Green,35-44,Nevada,8000,2021-07-19
9368,Green,35-44,California,6000,2021-07-16
9369,Green,35-44,Ohio,11500,2022-01-08
9370,Green,35-44,Texas,9000,2021-11-30
9371,Green,25-34,Virginia,14000,2019-06-21
9372,Gold,35-44,New York,28000,2023-06-03
9373,Platinum,35-44,New York,94500,2020-11-28
9374,Green,45-54,Michigan,12000,2023-05-24
9375,Platinum,25-34,Wisconsin,52000,2021-08-23
9376,Gold,35-44,Kentucky,27000,2022-07-01
9377,Green,45-54,California,8500,2023-02-27
9378,Gold,35-44,Oregon,22000,2022-09-25
9379,Green,35-44,Idaho,11500,2022-12-19
9380,Gold,45-54,California,27500,2021-08-26
9381,Platinum,35-44,Kentucky,70000,2021-05-28
9382,Gold,35-44,Kansas,38000,2020-04-22
9383,Green,55-64,Texas,17000,2021-09-06
9384,Gold,65+,Florida,42000,2022-10-27
9385,Green,25-34,New York,11000,2022-08-29
9386,Green,55-64,Iowa,9000,2022-11-19
9387,Entry,35-44,California,4500,2019-06-12
9388,Gold,35-44,North Carolina,20500,2021-01-09
9389,Green,55-64,North Carolina,5000,2023-09-27
9390,Green,55-64,Massachusetts,14000,2021-03-26
9391,Entry,25-34,New York,1500,2020-07-21
9392,Entry,35-44,Pennsylvania,5000,2022-04-16
9393,Gold,55-64,Illinois,32500,2021-04-28
9394,Green,35-44,Illinois,14000,2022-08-11
9395,Gold,25-34,Florida,18000,2019-02-02
9396,Platinum,65+,Oklahoma,45000,2023-04-25
9397,Platinum,25-34,Massachusetts,73500,2021-08-26
9398,Green,45-54,Tennessee,14500,2021-01-22
9399,Green,35-44,Florida,19500,2023-06-09
9400,Platinum,35-44,California,87000,2022-04-26
9401,Green,25-34,Kansas,6000,2019-12-16
9402,Gold,25-34,Nevada,35500,2021-10-08
9403,Green,25-34,Pennsylvania,16500,2019-08-07
9404,Gold,45-54,Illinois,15500,2023-01-19
9405,Gold,45-54,Pennsylvania,28500,2021-02-27
9406,Gold,45-54,New York,33500,2021-08-01
9407,Gold,45-54,Washington,24500,2022-03-04
9408,Green,25-34,New Mexico,14000,2021-08-03
9409,Gold,65+,California,44000,2021-08-19
9410,Green,25-34,Minnesota,5000,2023-01-19
9411,Platinum,35-44,California,52000,2022-11-17
9412,Green,45-54,Maryland,18500,2021-05-10
9413,Green,25-34,Texas,18500,2023-09-13
9414,Platinum,25-34,Ohio,65500,2023-07-10
9415,Green,55-64,Ohio,8000,2019-05-15
9416,Platinum,35-44,Arizona,59500,2021-03-27
9417,Green,45-54,Washington,12000,2023-02-14
9418,Gold,55-64,Michigan,24500,2020-09-01
9419,Green,65+,Maryland,16500,2020-02-12
9420,Green,25-34,California,14500,2023-08-24
9421,Entry,25-34,Colorado,2500,2019-09-13
9422,Green,45-54,California,7000,2022-09-18
9423,Green,25-34,Minnesota,13500,2021-11-19
9424,Gold,45-54,Minnesota,19000,2019-06-29
9425,Entry,35-44,Texas,7000,2020-12-17
9426,Green,35-44,Texas,12000,2023-01-02
9427,Gold,45-54,California,29500,2019-04-07
9428,Green,55-64,New York,7000,2023-03-14
9429,Gold,25-34,Ohio,18000,2019-11-03
9430,Green,35-44,Illinois,8500,2020-05-18
9431,Green,35-44,New York,5500,2020-02-14
9432,Gold,35-44,Arizona,30500,2022-11-24
9433,Green,18-24,Georgia,18500,2020-12-01
9434,Gold,45-54,California,28500,2023-07-22
9435,Gold,65+,Florida,29500,2020-06-10
9436,Gold,45-54,Oklahoma,38000,2021-02-04
9437,Green,25-34,Virginia,14500,2022-06-30
9438,Gold,45-54,Iowa,28500,2023-10-11
9439,Platinum,25-34,Pennsylvania,72500,2019-02-07
9440,Green,45-54,California,7500,2022-08-04
9441,Gold,55-64,Minnesota,41000,2021-06-27
9442,Platinum,35-44,California,40000,2022-06-16
9443,Gold,18-24,Oklahoma,43000,2023-05-17
9444,Gold,35-44,New York,30500,2019-06-11
9445,Green,25-34,Massachusetts,13500,2019-10-23
9446,Platinum,45-54,Missouri,71000,2019-01-17
9447,Entry,25-34,Pennsylvania,4500,2022-07-03
9448,Green,18-24,Illinois,9500,2019-03-20
9449,Gold,35-44,Texas,26000,2020-07-26
9450,Gold,55-64,Colorado,24000,2019-08-09
9451,Gold,35-44,Florida,28000,2020-11-15
9452,Green,35-44,Arizona,5500,2021-01-07
9453,Platinum,25-34,New York,70000,2019-06-27
9454,Gold,35-44,Colorado,22000,2019-09-22
9455,Green,35-44,Virginia,16500,2022-11-04
9456,Gold,65+,California,20500,2021-01-18
9457,Gold,18-24,California,30500,2022-01-26
9458,Green,25-34,California,10500,2022-10-15
9459,Green,18-24,California,11500,2023-04-13
9460,Gold,55-64,California,39500,2023-09-03
9461,Green,35-44,Florida,13000,2022-01-05
9462,Platinum,45-54,Tennessee,87000,2021-12-08
9463,Green,45-54,Georgia,13500,2019-01-21
9464,Green,55-64,California,9500,2021-03-16
9465,Green,18-24,California,19000,2020-03-03
9466,Entry,25-34,California,4500,2020-04-04
9467,Entry,45-54,Florida,7000,2019-08-29
9468,Entry,45-54,New York,4500,2023-06-24
9469,Green,45-54,Michigan,14500,2021-08-05
9470,Gold,35-44,Arizona,16500,2022-08-23
9471,Green,45-54,Nevada,14000,2022-06-18
9472,Green,65+,Iowa,12000,2021-10-11
9473,Green,55-64,California,18500,2022-12-22
9474,Gold,18-24,New York,24500,2021-09-24
9475,Entry,35-44,California,3500,2023-07-17
9476,Green,35-44,New York,13500,2019-11-30
9477,Entry,35-44,Washington,4500,2021-07-04
9478,Green,18-24,New York,13500,2022-10-05
9479,Gold,35-44,Texas,24500,2022-11-02
9480,Platinum,65+,Illinois,63500,2021-08-08
9481,Platinum,18-24,California,89500,2021-12-10
9482,Gold,55-64,Idaho,18000,2020-07-23
9483,Green,25-34,Nebraska,16500,2021-08-23
9484,Green,35-44,Texas,16000,2021-04-22
9485,Entry,35-44,Texas,1500,2019-09-07
9486,Green,35-44,North Carolina,18000,2023-05-10
9487,Platinum,55-64,Florida,99500,2019-09-23
9488,Gold,65+,California,41000,2020-03-11
9489,Platinum,35-44,California,64000,2021-07-11
9490,Gold,45-54,Virginia,43500,2020-02-12
9491,Green,35-44,Texas,14500,2020-01-09
9492,Platinum,18-24,Georgia,46500,2023-04-26
9493,Gold,18-24,New York,28500,2019-08-28
9494,Gold,45-54,Georgia,44500,2021-11-20
9495,Green,35-44,Wyoming,19000,2020-02-08
9496,Green,35-44,Virginia,16500,2021-02-14
9497,Green,65+,Florida,15500,2021-12-21
9498,Gold,25-34,Mississippi,35500,2019-04-28
9499,Entry,25-34,California,1500,2022-10-17
9500,Gold,55-64,Texas,17000,2020-11-26
9501,Green,35-44,Ohio,10500,2019-11-14
9502,Green,45-54,New York,15500,2019-09-01
9503,Green,18-24,Michigan,8000,2023-03-11
9504,Entry,55-64,California,6000,2022-06-23
9505,Gold,25-34,New York,27500,2021-05-22
9506,Green,25-34,Maryland,15000,2021-11-08
9507,Platinum,25-34,Illinois,45000,2023-03-05
9508,Green,35-44,Texas,7500,2020-06-16
9509,Gold,55-64,Ohio,40500,2022-10-18
9510,Platinum,25-34,Florida,52500,2019-07-03
9511,Green,25-34,New York,11000,2021-04-12
9512,Green,35-44,Maryland,15500,2022-09-13
9513,Platinum,65+,Maryland,51000,2020-02-23
9514,Green,18-24,Illinois,11000,2022-07-28
9515,Green,35-44,Washington,8000,2022-06-04
9516,Gold,45-54,Michigan,43500,2019-11-28
9517,Green,55-64,Michigan,14000,2020-03-29
9518,Green,45-54,Florida,18000,2023-01-31
9519,Green,18-24,Massachusetts,13000,2022-03-17
9520,Gold,35-44,Alabama,35500,2019-02-04
9521,Gold,18-24,California,25000,2020-02-20
9522,Green,45-54,California,13000,2020-05-10
9523,Entry,18-24,Maryland,5000,2020-01-01
9524,Green,18-24,Washington,14000,2023-04-24
9525,Platinum,35-44,California,97500,2021-07-21
9526,Green,65+,New Jersey,8000,2022-02-09
9527,Green,45-54,California,13000,2019-03-30
9528,Platinum,18-24,Missouri,64000,2021-10-26
9529,Entry,25-34,Ohio,5000,2020-02-23
9530,Entry,18-24,New York,4500,2021-07-26
9531,Platinum,25-34,Arizona,88500,2021-03-23
9532,Entry,45-54,Texas,5000,2019-08-26
9533,Gold,45-54,Georgia,15500,2022-05-10
9534,Green,55-64,Ohio,15000,2022-10-21
9535,Gold,55-64,New York,43500,2020-05-17
9536,Gold,35-44,Massachusetts,26000,2023-01-19
9537,Green,55-64,Florida,14000,2020-05-13
9538,Green,45-54,Maryland,10500,2019-08-18
9539,Platinum,35-44,California,71500,2023-07-11
9540,Green,65+,New Jersey,10000,2019-06-14
9541,Gold,65+,Pennsylvania,36000,2020-02-28
9542,Gold,55-64,Florida,34000,2019-12-08
9543,Gold,25-34,Oklahoma,36500,2023-08-19
9544,Green,25-34,Texas,16000,2021-07-16
9545,Gold,55-64,Illinois,44500,2020-04-19
9546,Platinum,35-44,Pennsylvania,87500,2022-01-04
9547,Platinum,45-54,New York,97500,2019-09-14
9548,Platinum,45-54,California,60000,2020-03-30
9549,Green,45-54,South Carolina,8500,2020-04-27
9550,Entry,18-24,Utah,3000,2023-08-11
9551,Platinum,35-44,Arizona,90000,2019-08-05
9552,Entry,55-64,Florida,7000,2019-05-02
9553,Green,35-44,Arizona,6000,2021-09-25
9554,Green,45-54,Mississippi,17500,2019-01-22
9555,Green,45-54,Nevada,17000,2023-09-17
9556,Green,25-34,Texas,19500,2021-12-31
9557,Platinum,25-34,Oregon,87500,2019-06-04
9558,Green,45-54,Minnesota,9500,2023-01-30
9559,Green,18-24,Alabama,10500,2020-08-12
9560,Green,35-44,California,10000,2023-04-15
9561,Green,55-64,New Jersey,15000,2023-10-21
9562,Platinum,35-44,Georgia,70500,2022-08-02
9563,Green,55-64,Georgia,16500,2022-11-26
9564,Green,35-44,Florida,17000,2023-04-23
9565,Gold,45-54,New Jersey,35500,2022-04-07
9566,Gold,25-34,Illinois,35000,2019-06-22
9567,Green,25-34,Florida,19000,2022-04-04
9568,Green,65+,Arkansas,14000,2022-11-01
9569,Green,25-34,Pennsylvania,7500,2019-08-28
9570,Green,25-34,Minnesota,9000,2023-01-11
9571,Gold,55-64,Texas,31500,2019-02-22
9572,Platinum,55-64,Colorado,63500,2019-04-11
9573,Platinum,65+,Virginia,83500,2019-07-01
9574,Platinum,18-24,Ohio,58000,2021-01-22
9575,Gold,25-34,Texas,38500,2021-10-13
9576,Gold,35-44,California,15500,2021-04-03
9577,Green,45-54,Virginia,9000,2022-02-17
9578,Green,18-24,Maryland,13000,2020-06-23
9579,Platinum,25-34,North Carolina,92500,2021-02-08
9580,Gold,45-54,Pennsylvania,34500,2020-08-08
9581,Gold,45-54,Ohio,16500,2023-01-17
9582,Green,25-34,Texas,13000,2019-02-11
9583,Platinum,65+,California,64000,2022-05-26
9584,Platinum,25-34,Wisconsin,64500,2021-03-04
9585,Entry,55-64,Missouri,1000,2019-04-26
9586,Green,55-64,Tennessee,9500,2021-09-17
9587,Gold,35-44,New Jersey,18500,2020-02-28
9588,Gold,35-44,Texas,21000,2023-05-28
9589,Gold,25-34,California,25500,2022-08-11
9590,Green,55-64,Texas,13500,2023-01-05
9591,Green,25-34,Arizona,15500,2023-12-10
9592,Platinum,45-54,Illinois,54000,2020-11-10
9593,Green,35-44,California,19500,2019-03-30
9594,Gold,25-34,Iowa,19500,2019-01-27
9595,Gold,65+,New York,31000,2020-11-23
9596,Gold,55-64,California,34500,2021-07-20
9597,Green,18-24,Illinois,6500,2022-02-11
9598,Gold,35-44,Texas,17000,2019-01-27
9599,Gold,35-44,Florida,42500,2021-07-28
9600,Gold,55-64,Oklahoma,32500,2019-11-26
9601,Platinum,25-34,Arizona,92500,2019-10-17
9602,Green,65+,Massachusetts,16500,2023-07-30
9603,Gold,25-34,Nevada,22500,2023-05-13
9604,Platinum,25-34,California,54500,2020-01-27
9605,Green,45-54,California,14500,2021-10-18
9606,Green,25-34,Maryland,5500,2023-01-19
9607,Green,55-64,Texas,8000,2020-07-09
9608,Green,25-34,Colorado,18000,2019-08-13
9609,Gold,65+,Texas,18000,2020-04-11
9610,Green,55-64,Pennsylvania,5500,2021-10-13
9611,Green,55-64,Illinois,11000,2022-08-05
9612,Gold,35-44,California,25000,2022-08-29
9613,Entry,35-44,Virginia,4500,2021-05-21
9614,Platinum,35-44,Maryland,57500,2023-03-17
9615,Entry,65+,California,2000,2021-12-29
9616,Green,18-24,Florida,14500,2022-06-08
9617,Green,35-44,California,5500,2020-12-25
9618,Entry,65+,New York,4000,2023-11-18
9619,Green,35-44,New York,14500,2022-12-24
9620,Gold,35-44,Oregon,16000,2020-08-13
9621,Gold,45-54,Tennessee,38500,2021-05-22
9622,Platinum,55-64,Wisconsin,66500,2020-06-14
9623,Gold,25-34,California,21500,2022-12-04
9624,Green,65+,Texas,6500,2020-01-08
9625,Gold,25-34,New York,23000,2021-02-24
9626,Gold,55-64,Colorado,38000,2022-08-26
9627,Green,25-34,California,7500,2023-08-02
9628,Green,18-24,Texas,19000,2020-10-01
9629,Platinum,55-64,Ohio,52500,2022-08-09
9630,Gold,35-44,California,16000,2019-06-30
9631,Platinum,35-44,California,47500,2020-06-22
9632,Green,35-44,Florida,5500,2021-09-27
9633,Platinum,45-54,New York,42000,2021-02-18
9634,Green,25-34,Florida,8000,2023-07-02
9635,Gold,25-34,Tennessee,29500,2022-07-05
9636,Gold,35-44,Texas,31500,2019-06-24
9637,Entry,18-24,Arizona,6500,2019-09-14
9638,Platinum,45-54,Nevada,93000,2021-10-27
9639,Gold,55-64,New York,22500,2023-11-21
9640,Platinum,45-54,California,96000,2021-02-22
9641,Green,35-44,Arizona,7500,2022-06-26
9642,Green,35-44,Michigan,11500,2019-11-30
9643,Gold,18-24,Pennsylvania,16500,2023-05-27
9644,Platinum,55-64,Illinois,79500,2023-12-30
9645,Gold,35-44,Tennessee,38000,2021-10-04
9646,Green,35-44,Illinois,9500,2019-11-11
9647,Green,25-34,California,19000,2021-07-05
9648,Green,45-54,Utah,5500,2020-02-13
9649,Green,45-54,New York,6000,2019-11-04
9650,Gold,25-34,Washington,41500,2023-12-29
9651,Gold,35-44,North Carolina,26000,2021-04-14
9652,Platinum,45-54,Ohio,86500,2020-10-08
9653,Gold,25-34,New York,28000,2023-02-25
9654,Gold,35-44,Colorado,41000,2022-11-25
9655,Green,25-34,New York,9500,2023-10-23
9656,Green,18-24,Oklahoma,7500,2022-11-13
9657,Entry,35-44,North Carolina,4000,2021-05-09
9658,Gold,45-54,New Jersey,38500,2023-10-28
9659,Green,25-34,Colorado,17000,2019-11-05
9660,Green,45-54,Nebraska,16500,2021-01-25
9661,Green,45-54,Georgia,17000,2021-02-11
9662,Gold,35-44,California,22500,2023-08-14
9663,Gold,65+,California,43000,2021-07-12
9664,Platinum,55-64,Florida,90000,2021-10-26
9665,Gold,35-44,Florida,28500,2019-11-25
9666,Green,35-44,Texas,6500,2019-11-01
9667,Platinum,25-34,Louisiana,57500,2019-01-11
9668,Gold,55-64,Pennsylvania,33000,2022-03-09
9669,Green,55-64,South Carolina,5500,2022-10-04
9670,Green,45-54,California,12500,2020-11-05
9671,Green,25-34,Florida,9500,2023-01-25
9672,Green,45-54,Florida,5500,2023-09-15
9673,Gold,25-34,California,27500,2022-12-22
9674,Platinum,25-34,Massachusetts,65000,2020-07-22
9675,Gold,45-54,Texas,17500,2021-07-21
9676,Green,65+,Florida,6000,2021-04-07
9677,Entry,25-34,Hawaii,5000,2020-09-29
9678,Platinum,25-34,Louisiana,49500,2023-08-25
9679,Green,25-34,New York,9000,2019-11-20
9680,Gold,65+,Florida,22000,2020-04-02
9681,Green,45-54,Georgia,15500,2020-10-13
9682,Platinum,45-54,New York,90000,2019-01-24
9683,Gold,35-44,Colorado,20500,2020-07-17
9684,Green,35-44,North Carolina,12500,2022-09-01
9685,Green,25-34,Pennsylvania,19500,2022-08-01
9686,Gold,25-34,Kansas,41000,2019-08-20
9687,Gold,45-54,Texas,42500,2021-09-25
9688,Gold,35-44,Maryland,41500,2022-01-01
9689,Gold,25-34,Colorado,35000,2019-02-19
9690,Green,45-54,Texas,13000,2020-10-17
9691,Entry,25-34,Texas,5000,2020-05-23
9692,Gold,35-44,North Carolina,20000,2019-05-04
9693,Gold,25-34,California,18500,2022-09-09
9694,Green,45-54,Ohio,10500,2020-12-18
9695,Gold,35-44,Florida,43500,2019-06-15
9696,Green,35-44,Maryland,18500,2022-11-03
9697,Gold,45-54,Washington,38500,2021-11-16
9698,Green,45-54,Arizona,12000,2022-07-01
9699,Green,35-44,Florida,7500,2020-03-23
9700,Green,18-24,Texas,7000,2020-05-18
9701,Green,55-64,Georgia,9000,2020-02-09
9702,Gold,18-24,Oklahoma,17000,2022-02-14
